file,execution_time_seconds
vercel_next.js__notify_release.yml,0.1822
excalidraw_excalidraw__semantic-pr-title.yml,0.2014
google_go-github__linter.yml,0.1977
microsoft_TypeScript__lkg.yml,0.1634
electron_electron__semantic.yml,0.1989
facebook_folly__getdeps_mac.yml,0.1624
krahets_hello-algo__dotnet.yml,0.2025
nodejs_node__label-pr.yml,0.197
ohmyzsh_ohmyzsh__installer.yml,0.1951
electron_electron__build.yml,0.2024
tensorflow_tensorflow__arm-ci.yml,0.1957
EbookFoundation_free-programming-books__fpb-lint.yml,0.1954
rust-lang_rust__ghcr.yml,0.1954
yt-dlp_yt-dlp__release-master.yml,0.192
ollama_ollama__test.yaml,0.2219
nodejs_node__notify-on-review-wanted.yml,0.1896
ohmyzsh_ohmyzsh__main.yml,0.2013
vercel_next.js__issue_wrong_template.yml,0.1863
EbookFoundation_free-programming-books__comment-pr.yml,0.1913
huggingface_transformers__self-push.yml,0.2081
open-webui_open-webui__build-release.yml,0.2114
oracle_docker-images__build-and-push-nosql-image.yml,0.2031
mrdoob_three.js__read-size.yml,0.2226
facebook_facebook-ios-sdk__needs-attention.yml,0.2124
nodejs_node__find-inactive-collaborators.yml,0.2114
oracle_opengrok__docker.yml,0.2067
twbs_bootstrap__browserstack.yml,0.2093
yt-dlp_yt-dlp__codeql.yml,0.2061
NVIDIA_k8s-device-plugin__release.yaml,0.1512
axios_axios__stale.yml,0.2249
awslabs_amazon-ecr-credential-helper__check-links.yml,0.1792
flutter_flutter__easy-cp.yml,0.1945
langchain-ai_langchain___test_doc_imports.yml,0.2204
ohmyzsh_ohmyzsh__dependencies.yml,0.2056
axios_axios__ci.yml,0.2112
IBM_sarama__fvt.yml,0.1949
n8n-io_n8n__ci-postgres-mysql.yml,0.2125
google_blockly__tag_module_cleanup.yml,0.2067
huggingface_transformers__push-important-models.yml,0.2049
langchain-ai_langchain___integration_test.yml,0.2109
facebook_react-native__generate-changelog.yml,0.1987
huggingface_transformers__self-scheduled-intel-gaudi.yml,0.1871
flutter_flutter__no-response.yaml,0.1598
ohmyzsh_ohmyzsh__project.yml,0.1984
huggingface_transformers__pr-style-bot.yml,0.1987
public-apis_public-apis__test_of_validate_package.yml,0.2162
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,0.2003
facebook_fbthrift__getdeps_windows.yml,0.1635
electron_electron__stale.yml,0.195
